,Protein,Subgraph,Degree,Information,Betweenness,Network,isoelectric point,negatively charged particle,positively charged particle,absorbance,Pred_Cluster
2729,YPR135W,790000000000.0,5,2.4890897,10354.814,0.0,5.07916,135,95,1.05034,-1
2730,YPL057C,788000000000.0,3,2.0616256999999996,3130.0564,0.0,9.064639999999999,41,52,1.9223400000000002,-1
2731,YFR039C,788000000000.0,2,1.7594741999999999,82.0536,0.0,4.669490000000001,92,53,1.3061200000000002,-1
2732,YOL138C,787000000000.0,2,1.7594741999999999,20.714388,0.0,6.49127,167,159,0.9508,-1
2733,YML117W,787000000000.0,8,2.8883598,3190.362,0.0,6.54181,122,116,0.64148,-1
2734,YDR351W,786000000000.0,4,2.2984586,2995.3445,0.0,8.56085,106,115,0.9084,-1
2735,YGL249W,786000000000.0,3,2.0616256999999996,248.41308999999998,0.0,8.48541,98,105,1.28437,-1
2736,YMR031C,785000000000.0,1,1.3606247999999999,0.0,0.0,5.98907,143,132,0.41888000000000003,-1
2737,YDR051C,785000000000.0,1,1.3606247999999999,0.0,0.0,6.87506,50,49,1.14815,-1
2738,YLL032C,785000000000.0,3,2.0616256999999996,792.7885,0.0,6.784,90,88,0.69522,-1
2739,YDR292C,784000000000.0,3,2.0616256999999996,2181.3070000000002,0.0,6.69464,75,73,0.7267899999999999,-1
2740,YPL157W,782000000000.0,3,2.0616256999999996,10168.132,0.0,9.53448,33,53,1.54271,-1
2741,YHL020C,781000000000.0,4,2.2984586,428.97225999999995,0.0,5.0274,69,51,0.50842,-1
2742,YLR200W,778000000000.0,10,3.0672336,18175.861,2.9722223,4.69928,24,16,0.23374,-1
2743,YKL221W,773000000000.0,5,2.4890897,20855.818,0.0,8.88959,26,33,1.8524,-1
2744,YLL051C,768000000000.0,3,2.0616256999999996,507.6233,0.0,9.05756,51,66,1.58944,-1
2745,YFR054C,768000000000.0,2,1.7594741999999999,2191.6882,0.0,5.873469999999999,12,9,0.53425,-1
2746,YMR048W,765000000000.0,9,2.9841056,9137.734,0.0,4.76947,62,41,0.7851899999999999,-1
2747,YOR154W,765000000000.0,3,2.0616256999999996,1217.1903,0.0,5.3559,89,72,0.73364,-1
2748,YER018C,764000000000.0,4,2.2984586,401.58206,1.3333334,6.40594,28,25,0.78157,-1
2749,YJR060W,760000000000.0,8,2.8883598,3063.2309999999998,1.5571428999999999,4.93011,70,48,0.58509,-1
2750,YJL015C,760000000000.0,3,2.0616256999999996,871.41846,0.0,9.736880000000001,4,14,1.83565,-1
2751,YFL005W,754000000000.0,7,2.7769972999999997,689.0831,2.3333333,6.610530000000001,26,26,0.73749,-1
2752,YML100W,754000000000.0,5,2.48909,474.4488,1.0,6.17023,123,111,0.9638100000000001,-1
2753,YOL046C,753000000000.0,2,1.7594741999999999,2375.6423,0.0,4.42218,29,16,0.6301399999999999,-1
2754,YOR114W,750000000000.0,3,2.0616256999999996,6150.3135,0.0,9.84943,30,55,1.08606,-1
2755,YHR015W,747000000000.0,3,2.0616256999999996,472.96695,0.0,9.481630000000001,72,102,0.67915,-1
2756,YHR005C-A,745000000000.0,8,2.8883598,6278.0674,2.5190477000000002,5.31061,10,9,0.48231,-1
2757,YDL217C,742000000000.0,7,2.7769976,16266.941,2.35,5.8869,17,16,0.62478,-1
2758,YBR068C,741000000000.0,6,2.6458204,3703.2253,0.4,8.48175,47,52,1.46764,-1
2759,YEL027W,739000000000.0,12,3.2047052000000003,2188.2466,4.409091,8.24554,5,7,0.59265,-1
2760,YER131W,738000000000.0,4,2.2984586,8616.85,0.0,10.8996,8,31,0.48041999999999996,-1
2761,YDR095C,735000000000.0,2,1.7594741999999999,285.0965,0.0,10.3454,5,19,0.78745,-1
2762,YMR187C,734000000000.0,3,2.0616256999999996,4240.1035,0.0,9.13214,31,48,2.11594,-1
2763,YDR527W,733000000000.0,3,2.0616256999999996,884.1408,0.0,4.87787,85,59,1.02368,-1
2764,YDL210W,732000000000.0,11,3.140127,17688.502,1.5,6.24249,41,39,1.85075,-1
2765,YPL105C,724000000000.0,7,2.7769976,5671.894,0.6666667,7.57465,113,114,0.83954,-1
2766,YMR219W,724000000000.0,1,1.3606247999999999,0.0,0.0,4.39508,395,179,0.39236,-1
2767,YPR172W,723000000000.0,5,2.48909,7050.936,0.0,6.10297,23,21,0.96324,-1
2768,YIL084C,723000000000.0,7,2.7769976,3242.6572,1.0,8.86237,50,54,0.66432,-1
2769,YJL048C,722000000000.0,4,2.2984583,1226.0639999999999,0.0,8.64984,39,43,1.46215,-1
2770,YLR095C,721000000000.0,3,2.0616256999999996,344.37485,1.0,5.51288,119,97,1.14795,-1
2771,YBL092W,720000000000.0,3,2.0616256999999996,622.4599599999999,0.0,11.16583,7,30,0.67497,-1
2772,YML116W,718000000000.0,3,2.0616256999999996,10717.482,0.0,6.94659,30,30,1.709,-1
2773,YLR420W,712000000000.0,2,1.7594741999999999,244.8413,0.0,6.06989,45,39,0.79751,-1
2774,YDR438W,708000000000.0,2,1.7594741999999999,2535.2598,0.0,5.74982,26,22,1.30545,-1
2775,YHR130C,708000000000.0,3,2.0616256999999996,3982.5757,0.0,6.48566,8,7,1.42088,-1
2776,YGR047C,704000000000.0,8,2.8883598,12948.475,1.1285714,5.13934,181,142,1.14462,-1
2777,YJR051W,704000000000.0,1,1.3606247999999999,0.0,0.0,9.06293,52,60,0.5312899999999999,-1
2778,YOR158W,698000000000.0,7,2.7769976,4139.6733,1.3333334,9.79865,35,55,0.28974,-1
2779,YDR265W,698000000000.0,6,2.6458204,5369.375,3.5,9.346739999999999,31,49,1.1377700000000002,-1
2780,YKL099C,698000000000.0,2,1.7594741999999999,0.0,2.0,10.17963,33,62,0.43551999999999996,-1
2781,YMR221C,697000000000.0,5,2.4890897,4276.951,0.0,6.652889999999999,36,35,1.16889,-1
2782,YNL194C,695000000000.0,5,2.48909,6969.2637,0.5,9.81586,14,31,1.76374,-1
2783,YFR044C,694000000000.0,2,1.7594741999999999,23.83825,0.0,5.42706,62,51,0.9546899999999999,-1
2784,YBL061C,694000000000.0,5,2.48909,3279.328,0.0,9.2995,72,90,0.8660200000000001,-1
2785,YPL241C,692000000000.0,3,2.0616256999999996,2172.2012,0.0,6.60553,37,36,0.32776,-1
2786,YOR097C,689000000000.0,4,2.2984583,5554.7085,0.0,9.35822,16,23,1.04714,-1
2787,YBR229C,689000000000.0,2,1.7594741999999999,583.5703,0.0,5.7442,117,91,1.53141,-1
2788,YDL166C,687000000000.0,3,2.0616256999999996,167.63158,0.0,4.5397300000000005,43,22,1.3383,-1
2789,YER139C,682000000000.0,2,1.7594741999999999,85.20175,0.0,4.82135,45,29,0.63569,-1
2790,YPL108W,677000000000.0,1,1.3606247999999999,0.0,0.0,8.2597,28,30,0.9042100000000001,-1
2791,YBR213W,677000000000.0,2,1.7594741999999999,293.6527,0.0,5.92499,43,39,1.01512,-1
2792,YCR041W,676000000000.0,5,2.48909,10239.491,0.0,8.52972,5,8,1.9264400000000002,-1
2793,YBR199W,676000000000.0,3,2.0616256999999996,2776.4165,0.0,4.7243,77,46,1.7996400000000001,-1
2794,YGR077C,676000000000.0,2,1.7594743999999998,188.17151,0.0,7.30145,50,50,1.52756,-1
2795,YML130C,675000000000.0,7,2.7769976,3475.5286,1.0,5.47809,77,68,1.4383700000000001,-1
2796,YOR295W,673000000000.0,1,1.3606247999999999,0.0,0.0,8.862119999999999,37,41,0.39358000000000004,-1
2797,YDR529C,672000000000.0,4,2.2984586,2805.3108,0.0,5.61981,19,16,1.00003,-1
2798,YNL301C,671000000000.0,3,2.0616256999999996,3314.824,1.0,11.70551,11,41,0.151,-1
2799,YGR153W,671000000000.0,2,1.7594741999999999,126.53055,0.0,5.3185400000000005,39,31,0.89118,-1
2800,YDR184C,669000000000.0,4,2.2984586,2838.5237,0.0,5.777769999999999,46,38,0.14254,-1
2801,YMR202W,667000000000.0,2,1.7594741999999999,1950.1588,0.0,5.53754,21,14,1.51073,-1
2802,YML059C,667000000000.0,3,2.0616256999999996,125.94378,1.0,8.15887,164,168,0.93079,-1
2803,YHR207C,666000000000.0,3,2.0616256999999996,421.09784,0.0,6.029719999999999,85,75,1.21766,-1
2804,YMR064W,664000000000.0,3,2.0616256999999996,787.74207,0.0,9.35333,51,69,0.7418,-1
2805,YDR156W,659000000000.0,2,1.7594741999999999,2237.4253,0.0,5.11639,16,12,0.0,-1
2806,YCR044C,659000000000.0,3,2.0616256999999996,641.1359,1.0,6.40814,34,31,2.22797,-1
2807,YFL012W,657000000000.0,2,1.7594741999999999,0.0,2.0,9.299619999999999,18,24,0.9223299999999999,-1
2808,YPL046C,656000000000.0,2,1.7594741999999999,17.172420000000002,0.0,4.35236,21,10,0.65768,-1
2809,YIL010W,655000000000.0,2,1.7594741999999999,1312.0910000000001,0.0,9.37604,29,37,0.25747,-1
2810,YMR111C,655000000000.0,1,1.3606247999999999,0.0,0.0,6.5545,67,65,0.61314,-1
2811,YML094C-A,655000000000.0,1,1.3606247999999999,0.0,0.0,8.86945,6,12,1.9464,-1
2812,YHR028C,655000000000.0,1,1.3606247999999999,0.0,0.0,5.280819999999999,113,83,1.60246,-1
2813,YGR050C,655000000000.0,1,1.3606247999999999,0.0,0.0,9.78961,8,16,0.7813,-1
2814,YFL010W-A,655000000000.0,1,1.3606247999999999,0.0,0.0,10.664860000000001,5,19,0.81596,-1
2815,YDR231C,655000000000.0,1,1.3606247999999999,0.0,0.0,9.471739999999999,21,29,2.5137099999999997,-1
2816,YIL017C,654000000000.0,2,1.7594743999999998,0.0,2.0,5.63385,118,102,1.02967,-1
2817,YMR168C,653000000000.0,6,2.6458201,726.3976,1.2,5.92572,78,70,1.42172,-1
2818,YHR051W,650000000000.0,2,1.7594741999999999,2514.5244,0.0,5.79681,25,23,0.69458,-1
2819,YLR329W,649000000000.0,4,2.2984583,10397.394,0.0,5.86627,26,23,1.10016,-1
2820,YOR060C,645000000000.0,4,2.2984586,1794.342,0.6666667,9.55035,28,39,0.78815,-1
2821,YOL151W,643000000000.0,3,2.0616256999999996,402.23648,0.0,5.77899,49,42,0.67961,-1
2822,YCR082W,640000000000.0,5,2.48909,4979.597,0.5,4.7558,22,14,1.1302,-1
2823,YPL233W,637000000000.0,3,2.0616256999999996,1363.6688,0.0,4.69391,44,26,0.96041,-1
2824,YMR184W,637000000000.0,2,1.7594741999999999,2498.6887,0.0,9.07513,21,29,0.7449399999999999,-1
2825,YJR023C,634000000000.0,2,1.7594741999999999,314.13806,0.0,10.696589999999999,1,11,0.5038699999999999,-1
2826,YOR209C,634000000000.0,3,2.0616256999999996,10304.828000000001,0.0,6.44269,56,53,1.45926,-1
2827,YBL084C,631000000000.0,9,2.9841056,0.9668534,8.75,8.88263,58,72,0.9736,-1
2828,YGR191W,629000000000.0,12,3.2047052000000003,3009.982,1.6363636000000001,7.0679300000000005,50,50,1.43889,-1
2829,YMR244W,629000000000.0,3,2.0616256999999996,1408.3613,0.0,5.1264,30,23,1.63808,-1
2830,YPR157W,628000000000.0,2,1.7594741999999999,2276.1433,0.0,7.01117,55,54,2.2523299999999997,-1
2831,YGL233W,628000000000.0,6,2.6458204,1596.7859,1.6,4.80035,134,93,0.74351,-1
2832,YCL042W,627000000000.0,1,1.3606247999999999,0.0,0.0,10.575380000000001,5,17,2.52318,-1
2833,YBL091C,627000000000.0,1,1.3606247999999999,0.0,0.0,5.83588,68,58,0.80643,-1
2834,YGR215W,626000000000.0,3,2.0616256999999996,2424.1594,1.0,10.2132,11,27,0.48094,-1
2835,YGR018C,626000000000.0,3,2.0616256999999996,5791.3423,0.0,7.71063,7,8,1.56464,-1
2836,YPL212C,624000000000.0,3,2.0616256999999996,607.71954,1.0,8.22662,87,90,0.86761,-1
2837,YIL013C,624000000000.0,3,2.0616256999999996,1812.8735,0.0,6.42047,136,126,1.31419,-1
2838,YCL061C,622000000000.0,5,2.48909,951.60046,0.0,5.15961,212,164,0.28494,-1
2839,YBL074C,620000000000.0,4,2.2984586,55.069283,2.0,4.9079,57,35,1.3230600000000001,-1
2840,YDR160W,618000000000.0,3,2.0616256999999996,1512.8726,0.0,8.89215,75,85,1.22165,-1
2841,YNL173C,613000000000.0,3,2.0616256999999996,10109.819,0.0,5.69318,61,57,0.63162,-1
2842,YCR054C,613000000000.0,2,1.7594741999999999,149.96944,0.0,4.84125,84,57,0.7984100000000001,-1
2843,YHR085W,612000000000.0,3,2.0616256999999996,10100.0,1.0,9.53998,36,52,0.58244,-1
2844,YPL092W,609000000000.0,4,2.2984586,6524.654,0.0,8.73334,26,33,2.07386,-1
2845,YMR258C,609000000000.0,3,2.0616256999999996,10613.053,0.0,5.964169999999999,73,64,1.26498,-1
2846,YDR179C,608000000000.0,6,2.6458201,2406.7837,0.8,5.0722,31,23,1.11958,-1
2847,YJL155C,608000000000.0,4,2.2984586,6696.3794,0.0,6.39655,66,64,1.39549,-1
2848,YPR077C,607000000000.0,2,1.7594741999999999,203.55417,0.0,10.08905,6,22,1.42404,-1
2849,YMR154C,606000000000.0,6,2.6458201,4442.0635,0.4,6.21991,85,79,1.14944,-1
2850,YCR038C,605000000000.0,5,2.48909,1011.13464,0.5,7.67572,66,67,1.4134799999999998,-1
2851,YLR323C,603000000000.0,2,1.7594741999999999,850.0083599999999,0.0,9.110289999999999,40,52,0.7125,-1
2852,YLR124W,603000000000.0,4,2.2984583,2295.6543,0.0,9.27972,6,13,2.32078,-1
2853,YGR171C,602000000000.0,1,1.3606247999999999,0.0,0.0,8.90594,66,76,1.47976,-1
2854,YDR274C,602000000000.0,1,1.3606247999999999,0.0,0.0,10.90668,4,16,0.64479,-1
2855,YBL053W,602000000000.0,3,2.0616256999999996,1696.4113,0.0,8.42084,2,4,1.13235,-1
2856,YPL245W,599000000000.0,3,2.0616256999999996,237.46701000000002,0.0,9.11395,57,69,1.40931,-1
2857,YGR231C,599000000000.0,1,1.3606247999999999,0.0,0.0,9.91925,31,44,0.46663000000000004,-1
2858,YHR214C-B,598000000000.0,2,1.7594741999999999,28.391379999999998,0.0,8.46527,192,202,0.97436,-1
2859,YOR171C,596000000000.0,6,2.6458201,6250.875,0.0,6.0252099999999995,80,73,0.78017,-1
2860,YOR008C,595000000000.0,4,2.2984583,5870.2417,0.0,4.7005,36,19,0.69991,-1
2861,YPL119C,594000000000.0,1,1.3606247999999999,0.0,0.0,8.95819,69,76,0.78523,-1
2862,YNL264C,594000000000.0,1,1.3606247999999999,0.0,0.0,6.72797,52,51,1.4715799999999999,-1
2863,YMR237W,594000000000.0,1,1.3606247999999999,0.0,0.0,5.18976,93,70,1.06694,-1
2864,YMR207C,594000000000.0,1,1.3606247999999999,0.0,0.0,8.81146,274,299,1.0798299999999998,-1
2865,YLR126C,594000000000.0,1,1.3606247999999999,0.0,0.0,5.160830000000001,35,27,1.44092,-1
2866,YLR120C,594000000000.0,1,1.3606247999999999,0.0,0.0,4.67926,50,32,0.8295399999999999,-1
2867,YMR043W,593000000000.0,10,3.0672336,3859.134,2.0496032,4.972230000000001,34,19,0.23094,-1
2868,YOR344C,592000000000.0,4,2.2984583,4104.5386,0.0,4.7529900000000005,47,32,0.7326699999999999,-1
2869,YDL085W,591000000000.0,3,2.0616256999999996,478.54916,0.0,8.73114,61,66,1.1601,-1
2870,YDL058W,591000000000.0,3,2.0616256999999996,246.30077999999997,0.0,4.88129,368,264,0.43732,-1
2871,YMR296C,590000000000.0,8,2.8883598,5178.0509999999995,3.6571428999999998,5.799259999999999,57,48,0.8642200000000001,-1
2872,YGR004W,590000000000.0,4,2.2984586,1805.7162,1.3333334,9.34198,45,55,1.7298099999999998,-1
2873,YFL021W,589000000000.0,6,2.6458201,1815.7183,0.4,8.8111,41,47,0.66469,-1
2874,YLR359W,588000000000.0,4,2.2984586,10384.019,0.0,6.0090900000000005,65,58,0.9888100000000001,-1
2875,YKL159C,588000000000.0,3,2.0616256999999996,166.81229,0.0,5.23871,30,23,0.37206999999999996,-1
2876,YPL270W,586000000000.0,4,2.2984586,7846.3794,0.0,9.18524,74,91,0.39578,-1
2877,YDR043C,585000000000.0,2,1.7594741999999999,53.7013,0.0,8.98615,25,32,0.9069799999999999,-1
2878,YLR410W-B,584000000000.0,1,1.3606247999999999,0.0,0.0,8.340639999999999,200,208,1.02194,-1
2879,YOL154W,584000000000.0,2,1.7594743999999998,774.07526,0.0,4.85895,27,16,1.50725,-1
2880,YGR033C,584000000000.0,5,2.48909,1715.2828,0.0,10.146180000000001,20,42,1.10402,-1
2881,YEL020W-A,583000000000.0,3,2.0616256999999996,124.41723,2.0,8.397160000000001,12,14,0.19507,-1
2882,YDR189W,582000000000.0,9,2.9841056,1732.4246,2.517857,5.08551,88,70,0.71695,-1
2883,YHR177W,582000000000.0,3,2.0616256999999996,874.77734,0.0,9.42535,35,50,0.9676799999999999,-1
2884,YOR211C,582000000000.0,3,2.0616256999999996,1250.4701,0.0,7.2793600000000005,122,122,0.52074,-1
2885,YNR054C,581000000000.0,2,1.7594741999999999,0.0,2.0,7.69049,60,61,0.55113,-1
2886,YPL229W,579000000000.0,3,2.0616256999999996,902.55756,0.0,5.8994800000000005,15,13,0.40048,-1
2887,YNR050C,578000000000.0,5,2.4890897,8275.894,0.0,5.09698,61,49,1.2940200000000002,-1
2888,YIL126W,578000000000.0,7,2.7769976,717.1555,1.3333334,6.29718,226,216,0.6408699999999999,-1
2889,YNL008C,575000000000.0,4,2.2984586,4687.201,0.0,6.27386,79,73,1.10891,-1
2890,YBR216C,575000000000.0,3,2.0616256999999996,18.135468,2.0,5.45148,96,85,0.91884,-1
2891,YER089C,574000000000.0,3,2.0616256999999996,56.94604,1.0,4.83868,73,45,0.56423,-1
2892,YGR275W,574000000000.0,2,1.7594741999999999,226.11632999999998,0.0,5.52264,24,22,1.43669,-1
2893,YDR102C,573000000000.0,3,2.0616256999999996,1915.7567,0.0,8.94891,8,12,0.83426,-1
2894,YNL242W,573000000000.0,2,1.7594741999999999,151.31075,0.0,5.62067,202,172,0.66377,-1
2895,YBR201W,573000000000.0,3,2.0616256999999996,3215.2761,0.0,8.34174,16,18,1.9981099999999998,-1
2896,YDL129W,572000000000.0,2,1.7594741999999999,606.7438400000001,0.0,9.46735,42,51,0.6510600000000001,-1
2897,YGL058W,570000000000.0,9,2.9841056,14992.281,0.0,4.19684,40,17,1.22174,-1
2898,YPR084W,569000000000.0,3,2.0616256999999996,932.82025,0.0,6.649960000000001,52,50,0.93185,-1
2899,YPL008W,564000000000.0,2,1.7594741999999999,244.97984,0.0,8.12543,110,114,0.8807799999999999,-1
2900,YDR312W,564000000000.0,2,1.7594741999999999,102.43593,0.0,9.06329,75,83,0.14849,-1
2901,YFL034W,563000000000.0,2,1.7594741999999999,65.80385,0.0,5.11835,168,127,0.8719399999999999,-1
2902,YDL091C,563000000000.0,2,1.7594743999999998,348.27383,0.0,5.95709,62,55,0.8253299999999999,-1
2903,YPR112C,561000000000.0,2,1.7594741999999999,407.53677000000005,0.0,6.16718,157,149,0.3707,-1
2904,YMR076C,560000000000.0,2,1.7594741999999999,30.804292999999998,0.0,5.89545,181,163,0.85011,-1
2905,YPL064C,560000000000.0,2,1.7594741999999999,286.61792,0.0,5.79694,56,53,1.0121200000000001,-1
2906,YLR396C,560000000000.0,7,2.7769976,454.79028,3.3333333,5.13287,94,69,0.97962,-1
2907,YGR071C,560000000000.0,4,2.2984583,3090.5718,0.6666667,5.59503,111,85,0.6170800000000001,-1
2908,YPL118W,559000000000.0,6,2.6458204,20719.05,1.2,9.950619999999999,35,56,0.85993,-1
2909,YLL009C,558000000000.0,2,1.7594743999999998,1621.0009,0.0,4.87994,17,12,0.47853,-1
2910,YMR089C,558000000000.0,3,2.0616256999999996,1233.799,1.0,7.22015,125,125,0.75492,-1
2911,YPR046W,558000000000.0,6,2.6458201,7631.329000000001,0.0,5.52728,28,21,0.61264,-1
2912,YBR161W,557000000000.0,4,2.2984586,5099.348,0.0,9.1579,39,50,2.0255099999999997,-1
2913,YIL162W,555000000000.0,5,2.48909,1352.8557,0.0,4.61298,62,39,2.21707,-1
2914,YHR122W,553000000000.0,6,2.6458204,11144.072,0.0,4.5563400000000005,45,23,0.07264,-1
2915,YML012W,553000000000.0,10,3.0672333,11663.187,2.6222222,5.35602,32,27,1.0039,-1
2916,YAL009W,552000000000.0,6,2.6458204,3850.8977,0.0,10.029110000000001,25,41,1.50001,-1
2917,YLR172C,552000000000.0,3,2.0616256999999996,1772.6626,0.0,4.84393,48,31,1.28475,-1
2918,YJL053W,551000000000.0,8,2.8883598,5370.8640000000005,3.0357144,8.43097,44,47,0.8064100000000001,-1
2919,YIR038C,550000000000.0,21,3.5638937999999993,59608.355,1.116317,6.17767,31,28,1.22749,-1
2920,YJR087W,547000000000.0,2,1.7594743999999998,317.39175,0.0,9.79828,6,13,0.35906,-1
2921,YGR269W,547000000000.0,3,2.0616256999999996,3227.9397,0.0,9.71637,9,17,0.84247,-1
2922,YML097C,546000000000.0,3,2.0616256999999996,12040.312,0.0,4.9986,83,64,0.48578000000000005,-1
2923,YDR269C,545000000000.0,2,1.7594741999999999,2550.6328,0.0,6.2226,4,3,0.6509999999999999,-1
2924,YLR265C,545000000000.0,5,2.48909,757.1207,0.0,8.085510000000001,43,45,0.56704,-1
2925,YMR299C,544000000000.0,5,2.4890897,11872.651000000002,0.0,5.02985,51,36,1.51435,-1
2926,YOR213C,544000000000.0,7,2.7769972999999997,4580.41,2.4166667,5.62091,38,30,0.97215,-1
2927,YPL059W,543000000000.0,5,2.4890897,6847.221,0.5,4.84869,24,18,0.69162,-1
2928,YCL017C,541000000000.0,5,2.48909,763.1127,0.0,8.35101,55,58,0.78177,-1
2929,YGR102C,540000000000.0,2,1.7594743999999998,200.52301,0.0,9.57587,21,31,1.23589,-1
2930,YLR119W,539000000000.0,4,2.2984586,1672.8838,0.6666667,9.055480000000001,34,39,0.85875,-1
2931,YNR006W,534000000000.0,2,1.7594741999999999,0.0,2.0,5.18353,103,80,0.5714899999999999,-1
2932,YHL026C,534000000000.0,3,2.0616256999999996,4862.1753,0.0,6.71002,28,27,1.6307399999999999,-1
2933,YEL016C,533000000000.0,2,1.7594741999999999,127.09166,0.0,5.42804,66,50,1.5673700000000002,-1
2934,YCR100C,532000000000.0,3,2.0616256999999996,1512.1927,0.0,4.8576,39,25,1.2942200000000001,-1
2935,YLR199C,531000000000.0,2,1.7594741999999999,62.3896,0.0,4.70001,32,21,1.0809600000000001,-1
2936,YFL026W,530000000000.0,6,2.6458201,8274.488000000001,0.0,6.44391,34,33,0.94173,-1
2937,YDL040C,530000000000.0,4,2.2984586,422.88937000000004,0.6666667,8.85944,119,133,1.16305,-1
2938,YGL071W,527000000000.0,4,2.2984586,1641.7471,0.0,6.39349,83,72,0.42301000000000005,-1
2939,YDL046W,527000000000.0,2,1.7594741999999999,3531.7709999999997,0.0,4.3598,27,13,0.5733699999999999,-1
2940,YCR048W,526000000000.0,3,2.0616256999999996,266.10446,0.0,8.5296,56,62,1.8115599999999998,-1
2941,YBR107C,526000000000.0,9,2.9841056,20594.588,0.25,5.15216,31,24,1.38121,-1
2942,YJL059W,525000000000.0,3,2.0616256999999996,3343.0498,0.0,6.703310000000001,28,27,1.43707,-1
2943,YOR392W,525000000000.0,2,1.7594741999999999,288.72516,0.0,8.87067,13,19,0.83068,-1
2944,YIL092W,524000000000.0,5,2.48909,2697.099,0.0,9.146419999999999,74,91,0.46981999999999996,-1
2945,YLL031C,524000000000.0,2,1.7594741999999999,10425.273000000001,0.0,6.15179,87,74,1.4717200000000001,-1
2946,YOL089C,523000000000.0,1,1.3606247999999999,0.0,0.0,7.73602,123,125,0.97235,-1
2947,YNL238W,521000000000.0,5,2.4890897,808.6451400000001,2.0,4.8209800000000005,119,73,1.39131,-1
2948,YLR378C,521000000000.0,11,3.140127,9978.780999999999,0.8,9.38641,30,41,1.0332299999999999,-1
2949,YGR271W,521000000000.0,3,2.0616256999999996,200.93854,0.0,6.1557,251,227,0.8985,-1
2950,YDR056C,520000000000.0,2,1.7594741999999999,2788.5464,0.0,4.76215,32,24,1.02312,-1
2951,YBL052C,520000000000.0,5,2.48909,1008.4169,0.0,6.06036,134,124,1.22488,-1
2952,YHR009C,519000000000.0,4,2.2984586,1364.8428,0.0,5.52008,68,50,1.03197,-1
2953,YEL017W,519000000000.0,12,3.2047052000000003,36486.137,1.030303,4.85089,43,31,1.0357100000000001,-1
2954,YJR048W,519000000000.0,4,2.2984583,2757.9548,0.0,9.46698,11,19,1.09384,-1
2955,YHR007C,519000000000.0,14,3.3135593,8297.453000000001,2.3557692,8.758239999999999,56,62,1.3539299999999999,-1
2956,YNL146W,515000000000.0,2,1.7594741999999999,464.4661,0.0,9.86627,7,11,0.12535,-1
2957,YDR021W,513000000000.0,3,2.0616256999999996,276.0785,0.0,9.08795,49,58,0.6753600000000001,-1
2958,YLR049C,512000000000.0,3,2.0616256999999996,805.1070599999999,0.0,8.048160000000001,48,50,0.9438799999999999,-1
2959,YDR121W,510000000000.0,5,2.48909,1372.4098,2.5,4.87213,40,28,0.45892,-1
2960,YFL048C,508000000000.0,10,3.0672333,2574.9658,1.7833332999999998,5.74969,57,54,1.07511,-1
2961,YBL059W,508000000000.0,2,1.7594743999999998,583.8201,0.0,10.10797,15,30,0.89686,-1
2962,YJR030C,508000000000.0,4,2.2984586,7588.2,0.0,6.72565,92,90,0.8375299999999999,-1
2963,YLR098C,506000000000.0,5,2.48909,21865.982000000004,0.0,6.55963,75,73,1.2492,-1
2964,YLR207W,505000000000.0,8,2.8883598,4496.2007,1.3928572,6.1525300000000005,92,82,1.52268,-1
